Дата      ;Расход    ;
27.06.2009; 12800.000;
28.06.2009; 13700.000;
29.06.2009; 14500.000;
30.06.2009; 15100.000;
01.07.2009; 15800.000;
02.07.2009; 16300.000;
03.07.2009; 16800.000;
04.07.2009; 17400.000;
05.07.2009; 18100.000;
06.07.2009; 18900.000;
07.07.2009; 19500.000;
08.07.2009; 19800.000;
09.07.2009; 20000.000;
10.07.2009; 19800.000;
11.07.2009; 19600.000;
12.07.2009; 19100.000;
13.07.2009; 18700.000;
14.07.2009; 18400.000;
15.07.2009; 18600.000;
16.07.2009; 19000.000;
17.07.2009; 19400.000;
18.07.2009; 20100.000;
19.07.2009; 20900.000;
20.07.2009; 21700.000;
21.07.2009; 22500.000;
22.07.2009; 23500.000;
23.07.2009; 24200.000;
24.07.2009; 25000.000;
25.07.2009; 25700.000;
26.07.2009; 26400.000;
27.07.2009; 27100.000;
28.07.2009; 27800.000;
29.07.2009; 28400.000;
30.07.2009; 28700.000;
01.08.2009; 29400.000;
02.08.2009; 29300.000;
03.08.2009; 28800.000;
04.08.2009; 28200.000;
05.08.2009; 27600.000;
06.08.2009; 26900.000;
07.08.2009; 26000.000;
08.08.2009; 25100.000;
09.08.2009; 24000.000;
10.08.2009; 22900.000;
11.08.2009; 21600.000;
12.08.2009; 20100.000;
13.08.2009; 19000.000;
14.08.2009; 18700.000;
15.08.2009; 18300.000;
16.08.2009; 18100.000;
17.08.2009; 17900.000;
18.08.2009; 17700.000;
19.08.2009; 17700.000;
20.08.2009; 17500.000;
21.08.2009; 17700.000;
22.08.2009; 18100.000;
23.08.2009; 18300.000;
24.08.2009; 18600.000;
25.08.2009; 19500.000;
26.08.2009; 19900.000;
27.08.2009; 20300.000;
28.08.2009; 20700.000;
29.08.2009; 21200.000;
30.08.2009; 21300.000;
01.09.2009; 21800.000;
02.09.2009; 22100.000;
03.09.2009; 22400.000;
04.09.2009; 22700.000;
05.09.2009; 22800.000;
06.09.2009; 22900.000;
07.09.2009; 23000.000;
08.09.2009; 23000.000;
09.09.2009; 22900.000;
10.09.2009; 22800.000;
11.09.2009; 22600.000;
12.09.2009; 22300.000;
13.09.2009; 21900.000;
14.09.2009; 21700.000;
15.09.2009; 21600.000;
16.09.2009; 21500.000;
17.09.2009; 21500.000;
18.09.2009; 21600.000;
19.09.2009; 21400.000;
20.09.2009; 21300.000;
21.09.2009; 21300.000;
22.09.2009; 21300.000;
23.09.2009; 21100.000;
24.09.2009; 20600.000;
25.09.2009; 20000.000;
26.09.2009; 19100.000;
27.09.2009; 18300.000;
28.09.2009; 17400.000;
29.09.2009; 16500.000;
30.09.2009; 15600.000;
01.10.2009; 15000.000;
02.10.2009; 14500.000;
03.10.2009; 14200.000;
04.10.2009; 14100.000;
05.10.2009; 14400.000;
06.10.2009; 14700.000;
07.10.2009; 15200.000;
08.10.2009; 15800.000;
09.10.2009; 16200.000;
10.10.2009; 16300.000;
11.10.2009; 16300.000;
12.10.2009; 16000.000;
13.10.2009; 15800.000;
14.10.2009; 15500.000;
15.10.2009; 15200.000;
16.10.2009; 14900.000;
17.10.2009; 14500.000;
18.10.2009; 14000.000;
19.10.2009; 13300.000;
20.10.2009; 12600.000;
21.10.2009; 11900.000;
22.10.2009; 11500.000;
23.10.2009; 10900.000;
24.10.2009; 10600.000;
25.10.2009; 10200.000;
26.10.2009; 10100.000;
27.10.2009;  9820.000;
28.10.2009;  9540.000;
29.10.2009;  9230.000;
30.10.2009;  9110.000;
01.11.2009;  8710.000;
02.11.2009;  7980.000;
03.11.2009;  7630.000;
04.11.2009;  7180.000;
05.11.2009;  6570.000;
06.11.2009;  5940.000;
07.11.2009;  5420.000;
08.11.2009;  5010.000;
09.11.2009;  4600.000;
10.11.2009;  4320.000;
11.11.2009;  3910.000;
12.11.2009;  3570.000;
13.11.2009;  3190.000;
14.11.2009;  2850.000;
15.11.2009;  2650.000;
16.11.2009;  2270.000;
17.11.2009;  2070.000;
18.11.2009;  2000.000;
19.11.2009;  2030.000;
20.11.2009;  1980.000;
21.11.2009;  2020.000;
22.11.2009;  1910.000;
23.11.2009;  1880.000;
24.11.2009;  1890.000;
25.11.2009;  1860.000;
26.11.2009;  1780.000;
27.11.2009;  1850.000;
28.11.2009;  1840.000;
29.11.2009;  1860.000;
30.11.2009;  1860.000;
01.12.2009;  1860.000;
02.12.2009;  1940.000;
03.12.2009;  1920.000;
04.12.2009;  1910.000;
05.12.2009;  1980.000;
06.12.2009;  2010.000;
07.12.2009;  2050.000;
08.12.2009;  2080.000;
09.12.2009;  2110.000;
10.12.2009;  2150.000;
11.12.2009;  2180.000;
12.12.2009;  2210.000;
13.12.2009;  2250.000;
14.12.2009;  2280.000;
15.12.2009;  2340.000;
16.12.2009;  2400.000;
17.12.2009;  2460.000;
18.12.2009;  2520.000;
19.12.2009;  2580.000;
20.12.2009;  2640.000;
21.12.2009;  2700.000;
22.12.2009;  2770.000;
23.12.2009;  2830.000;
24.12.2009;  2890.000;
25.12.2009;  2950.000;
26.12.2009;  3010.000;
27.12.2009;  3070.000;
28.12.2009;  3130.000;
29.12.2009;  3080.000;
30.12.2009;  3030.000;
01.01.2010;  2940.000;
02.01.2010;  2890.000;
03.01.2010;  2840.000;
04.01.2010;  2790.000;
05.01.2010;  2740.000;
06.01.2010;  2700.000;
07.01.2010;  2650.000;
08.01.2010;  2600.000;
09.01.2010;  2550.000;
10.01.2010;  2500.000;
11.01.2010;  2460.000;
12.01.2010;  2410.000;
13.01.2010;  2360.000;
14.01.2010;  2310.000;
15.01.2010;  2350.000;
16.01.2010;  2380.000;
17.01.2010;  2420.000;
18.01.2010;  2460.000;
19.01.2010;  2490.000;
20.01.2010;  2530.000;
21.01.2010;  2560.000;
22.01.2010;  2600.000;
23.01.2010;  2640.000;
24.01.2010;  2670.000;
25.01.2010;  2710.000;
26.01.2010;  2750.000;
27.01.2010;  2780.000;
28.01.2010;  2820.000;
29.01.2010;  2780.000;
30.01.2010;  2750.000;
01.02.2010;  2670.000;
02.02.2010;  2640.000;
03.02.2010;  2600.000;
04.02.2010;  2570.000;
05.02.2010;  2530.000;
06.02.2010;  2490.000;
07.02.2010;  2460.000;
08.02.2010;  2420.000;
09.02.2010;  2380.000;
10.02.2010;  2350.000;
11.02.2010;  2310.000;
12.02.2010;  2340.000;
13.02.2010;  2360.000;
14.02.2010;  2390.000;
15.02.2010;  2410.000;
16.02.2010;  2440.000;
17.02.2010;  2460.000;
18.02.2010;  2490.000;
19.02.2010;  2510.000;
20.02.2010;  2540.000;
21.02.2010;  2560.000;
22.02.2010;  2590.000;
23.02.2010;  2610.000;
24.02.2010;  2640.000;
25.02.2010;  2660.000;
26.02.2010;  2630.000;
27.02.2010;  2600.000;
28.02.2010;  2570.000;
29.02.2010;          ;
30.02.2010;          ;
01.03.2010;  2540.000;
02.03.2010;  2510.000;
03.03.2010;  2480.000;
04.03.2010;  2450.000;
05.03.2010;  2430.000;
06.03.2010;  2400.000;
07.03.2010;  2370.000;
08.03.2010;  2340.000;
09.03.2010;  2310.000;
10.03.2010;  2280.000;
11.03.2010;  2250.000;
12.03.2010;  2250.000;
13.03.2010;  2260.000;
14.03.2010;  2260.000;
15.03.2010;  2260.000;
16.03.2010;  2260.000;
17.03.2010;  2270.000;
18.03.2010;  2270.000;
19.03.2010;  2270.000;
20.03.2010;  2280.000;
21.03.2010;  2280.000;
22.03.2010;  2280.000;
23.03.2010;  2280.000;
24.03.2010;  2290.000;
25.03.2010;  2290.000;
26.03.2010;  2310.000;
27.03.2010;  2330.000;
28.03.2010;  2350.000;
29.03.2010;  2370.000;
30.03.2010;  2390.000;
01.04.2010;  2430.000;
02.04.2010;  2450.000;
03.04.2010;  2460.000;
04.04.2010;  2480.000;
05.04.2010;  2500.000;
06.04.2010;  2520.000;
07.04.2010;  2540.000;
08.04.2010;  2560.000;
09.04.2010;  2580.000;
10.04.2010;  2660.000;
11.04.2010;  2760.000;
12.04.2010;  2880.000;
13.04.2010;  3110.000;
14.04.2010;  3260.000;
15.04.2010;  3490.000;
16.04.2010;  3630.000;
17.04.2010;  3960.000;
18.04.2010;  4150.000;
19.04.2010;  4290.000;
20.04.2010;  4460.000;
21.04.2010;  4610.000;
22.04.2010;  4780.000;
23.04.2010;  4990.000;
24.04.2010;  5410.000;
25.04.2010;  6270.000;
26.04.2010;  7200.000;
27.04.2010;  8870.000;
28.04.2010; 10000.000;
29.04.2010; 11000.000;
30.04.2010; 11300.000;
01.05.2010; 12600.000;
02.05.2010; 14400.000;
03.05.2010; 14500.000;
04.05.2010; 13600.000;
05.05.2010; 13600.000;
06.05.2010; 13200.000;
07.05.2010; 13100.000;
08.05.2010; 13500.000;
09.05.2010; 13800.000;
10.05.2010; 14500.000;
11.05.2010; 15000.000;
12.05.2010; 15800.000;
13.05.2010; 17000.000;
14.05.2010; 18000.000;
15.05.2010; 19400.000;
16.05.2010; 20100.000;
17.05.2010; 20700.000;
18.05.2010; 20900.000;
19.05.2010; 21000.000;
20.05.2010; 21300.000;
21.05.2010; 21300.000;
22.05.2010; 21200.000;
23.05.2010; 21200.000;
24.05.2010; 21400.000;
25.05.2010; 21700.000;
26.05.2010; 22100.000;
27.05.2010; 22600.000;
28.05.2010; 22900.000;
29.05.2010; 23100.000;
30.05.2010; 23100.000;
01.06.2010; 23300.000;
02.06.2010; 23400.000;
03.06.2010; 23600.000;
04.06.2010; 23600.000;
05.06.2010; 23300.000;
06.06.2010; 23000.000;
07.06.2010; 22200.000;
08.06.2010; 21300.000;
09.06.2010; 20200.000;
10.06.2010; 18900.000;
11.06.2010; 17500.000;
12.06.2010; 16300.000;
13.06.2010; 15200.000;
14.06.2010; 14300.000;
15.06.2010; 13600.000;
16.06.2010; 13000.000;
17.06.2010; 12600.000;
18.06.2010; 12200.000;
19.06.2010; 11800.000;
20.06.2010; 11400.000;
21.06.2010; 11300.000;
22.06.2010; 11200.000;
23.06.2010; 11200.000;
24.06.2010; 11400.000;
25.06.2010; 11500.000;
26.06.2010; 11600.000;
27.06.2010; 11500.000;
28.06.2010; 11500.000;
29.06.2010; 11400.000;
30.06.2010; 11300.000;
01.07.2010; 11200.000;
02.07.2010; 11300.000;
03.07.2010; 11400.000;
04.07.2010; 11500.000;
05.07.2010; 11200.000;
06.07.2010; 10900.000;
07.07.2010; 10800.000;
08.07.2010; 10800.000;
09.07.2010; 10800.000;
10.07.2010; 10900.000;
11.07.2010; 11100.000;
12.07.2010; 11300.000;
13.07.2010; 11400.000;
14.07.2010; 11500.000;
15.07.2010; 11500.000;
16.07.2010; 11800.000;
17.07.2010; 11900.000;
18.07.2010; 11900.000;
19.07.2010; 12000.000;
20.07.2010; 11900.000;
21.07.2010; 11800.000;
22.07.2010; 12000.000;
23.07.2010; 12000.000;
24.07.2010; 12000.000;
25.07.2010; 12200.000;
26.07.2010; 12700.000;
27.07.2010; 13500.000;
28.07.2010; 14400.000;
29.07.2010; 15300.000;
30.07.2010; 16100.000;
01.08.2010; 17700.000;
02.08.2010; 18400.000;
03.08.2010; 19000.000;
04.08.2010; 19400.000;
05.08.2010; 19500.000;
06.08.2010; 19700.000;
07.08.2010; 19600.000;
08.08.2010; 19400.000;
09.08.2010; 19400.000;
10.08.2010; 19900.000;
11.08.2010; 20600.000;
12.08.2010; 21300.000;
13.08.2010; 22000.000;
14.08.2010; 22500.000;
15.08.2010; 22700.000;
16.08.2010; 22900.000;
17.08.2010; 22900.000;
18.08.2010; 22800.000;
19.08.2010; 23000.000;
20.08.2010; 23300.000;
21.08.2010; 23700.000;
22.08.2010; 24100.000;
23.08.2010; 24500.000;
24.08.2010; 24800.000;
25.08.2010; 25200.000;
26.08.2010; 25400.000;
27.08.2010; 25500.000;
28.08.2010; 25800.000;
29.08.2010; 25900.000;
30.08.2010; 25900.000;
01.09.2010; 25400.000;
02.09.2010; 24900.000;
03.09.2010; 24500.000;
04.09.2010; 24100.000;
05.09.2010; 23800.000;
06.09.2010; 23200.000;
07.09.2010; 22600.000;
08.09.2010; 22000.000;
09.09.2010; 21200.000;
10.09.2010; 20300.000;
11.09.2010; 19400.000;
12.09.2010; 18700.000;
13.09.2010; 18200.000;
14.09.2010; 17700.000;
15.09.2010; 17200.000;
16.09.2010; 16800.000;
17.09.2010; 16300.000;
18.09.2010; 15800.000;
19.09.2010; 15300.000;
20.09.2010; 14600.000;
21.09.2010; 13900.000;
22.09.2010; 13100.000;
23.09.2010; 12500.000;
24.09.2010; 11800.000;
25.09.2010; 11200.000;
26.09.2010; 10700.000;
27.09.2010; 10300.000;
28.09.2010; 10100.000;
29.09.2010;  9850.000;
30.09.2010;  9450.000;
01.10.2010;  9080.000;
02.10.2010;  8770.000;
03.10.2010;  8710.000;
04.10.2010;  8710.000;
05.10.2010;  8710.000;
06.10.2010;  8650.000;
07.10.2010;  8560.000;
08.10.2010;  8440.000;
09.10.2010;  8230.000;
10.10.2010;  8040.000;
11.10.2010;  7680.000;
12.10.2010;  7480.000;
13.10.2010;  7380.000;
14.10.2010;  7350.000;
15.10.2010;  7250.000;
16.10.2010;  7250.000;
17.10.2010;  7200.000;
18.10.2010;  7150.000;
19.10.2010;  7080.000;
20.10.2010;  7000.000;
21.10.2010;  7030.000;
22.10.2010;  7000.000;
23.10.2010;  7150.000;
24.10.2010;  7200.000;
25.10.2010;  7350.000;
26.10.2010;  7400.000;
27.10.2010;  7430.000;
28.10.2010;  7130.000;
29.10.2010;  7030.000;
30.10.2010;  6930.000;
01.11.2010;  6760.000;
02.11.2010;  6570.000;
03.11.2010;  6420.000;
04.11.2010;  6230.000;
05.11.2010;  6070.000;
06.11.2010;  5900.000;
07.11.2010;  5690.000;
08.11.2010;  5560.000;
09.11.2010;  5540.000;
10.11.2010;  5410.000;
11.11.2010;  5130.000;
12.11.2010;  4860.000;
13.11.2010;  4560.000;
14.11.2010;  4330.000;
15.11.2010;  4150.000;
16.11.2010;  3910.000;
17.11.2010;  3840.000;
18.11.2010;  3750.000;
19.11.2010;  3620.000;
20.11.2010;  3520.000;
21.11.2010;  3230.000;
22.11.2010;  2970.000;
23.11.2010;  2700.000;
24.11.2010;  2500.000;
25.11.2010;  2310.000;
26.11.2010;  2080.000;
27.11.2010;  1800.000;
28.11.2010;  1580.000;
29.11.2010;  1500.000;
30.11.2010;  1500.000;
01.12.2010;  1330.000;
02.12.2010;  1370.000;
03.12.2010;  1370.000;
04.12.2010;  1370.000;
05.12.2010;  1440.000;
06.12.2010;  1480.000;
07.12.2010;  1500.000;
08.12.2010;  1510.000;
09.12.2010;  1590.000;
10.12.2010;  1610.000;
11.12.2010;  1620.000;
12.12.2010;  1630.000;
13.12.2010;  1710.000;
14.12.2010;  1720.000;
15.12.2010;  1720.000;
16.12.2010;  1720.000;
17.12.2010;  1760.000;
18.12.2010;  1810.000;
19.12.2010;  1850.000;
20.12.2010;  1900.000;
21.12.2010;  1940.000;
22.12.2010;  1990.000;
23.12.2010;  2030.000;
24.12.2010;  2080.000;
25.12.2010;  2120.000;
26.12.2010;  2170.000;
27.12.2010;  2210.000;
28.12.2010;  2260.000;
29.12.2010;  2300.000;
30.12.2010;  2350.000;
01.01.2011;  2440.000;
02.01.2011;  2480.000;
03.01.2011;  2530.000;
04.01.2011;  2570.000;
05.01.2011;  2620.000;
06.01.2011;  2660.000;
07.01.2011;  2710.000;
08.01.2011;  2750.000;
09.01.2011;  2800.000;
10.01.2011;  2840.000;
11.01.2011;  2880.000;
12.01.2011;  2930.000;
13.01.2011;  2900.000;
14.01.2011;  2870.000;
15.01.2011;  2850.000;
16.01.2011;  2820.000;
17.01.2011;  2790.000;
18.01.2011;  2760.000;
19.01.2011;  2730.000;
20.01.2011;  2710.000;
21.01.2011;  2680.000;
22.01.2011;  2650.000;
23.01.2011;  2620.000;
24.01.2011;  2590.000;
25.01.2011;  2560.000;
26.01.2011;  2540.000;
27.01.2011;  2510.000;
28.01.2011;  2480.000;
29.01.2011;  2490.000;
30.01.2011;  2500.000;
01.02.2011;  2520.000;
02.02.2011;  2530.000;
03.02.2011;  2540.000;
04.02.2011;  2550.000;
05.02.2011;  2560.000;
06.02.2011;  2570.000;
07.02.2011;  2590.000;
08.02.2011;  2600.000;
09.02.2011;  2610.000;
10.02.2011;  2620.000;
11.02.2011;  2630.000;
12.02.2011;  2640.000;
13.02.2011;  2650.000;
14.02.2011;  2660.000;
15.02.2011;  2670.000;
16.02.2011;  2680.000;
17.02.2011;  2690.000;
18.02.2011;  2690.000;
19.02.2011;  2700.000;
20.02.2011;  2700.000;
21.02.2011;  2700.000;
22.02.2011;  2710.000;
23.02.2011;  2710.000;
24.02.2011;  2710.000;
25.02.2011;  2720.000;
26.02.2011;  2720.000;
27.02.2011;  2720.000;
28.02.2011;  2730.000;
29.02.2011;          ;
30.02.2011;          ;
01.03.2011;  2730.000;
02.03.2011;  2730.000;
03.03.2011;  2740.000;
04.03.2011;  2740.000;
05.03.2011;  2740.000;
06.03.2011;  2750.000;
07.03.2011;  2750.000;
08.03.2011;  2750.000;
09.03.2011;  2760.000;
10.03.2011;  2760.000;
11.03.2011;  2750.000;
12.03.2011;  2740.000;
13.03.2011;  2720.000;
14.03.2011;  2710.000;
15.03.2011;  2700.000;
16.03.2011;  2690.000;
17.03.2011;  2680.000;
18.03.2011;  2670.000;
19.03.2011;  2650.000;
20.03.2011;  2640.000;
21.03.2011;  2630.000;
22.03.2011;  2610.000;
23.03.2011;  2590.000;
24.03.2011;  2570.000;
25.03.2011;  2550.000;
26.03.2011;  2530.000;
27.03.2011;  2510.000;
28.03.2011;  2490.000;
29.03.2011;  2470.000;
30.03.2011;  2480.000;
01.04.2011;  2500.000;
02.04.2011;  2580.000;
03.04.2011;  2600.000;
04.04.2011;  2660.000;
05.04.2011;  2660.000;
06.04.2011;  2800.000;
07.04.2011;  2940.000;
08.04.2011;  3060.000;
09.04.2011;  3270.000;
10.04.2011;  3630.000;
11.04.2011;  4040.000;
12.04.2011;  4600.000;
13.04.2011;  5300.000;
14.04.2011;  5940.000;
15.04.2011;  7110.000;
16.04.2011;  8140.000;
17.04.2011;  8680.000;
18.04.2011;  8680.000;
19.04.2011;  8770.000;
20.04.2011;  8900.000;
21.04.2011;  9070.000;
22.04.2011;  9130.000;
23.04.2011; 10800.000;
24.04.2011;  9650.000;
25.04.2011;  9160.000;
26.04.2011;  8750.000;
27.04.2011;  8260.000;
28.04.2011;  7990.000;
29.04.2011;  7810.000;
30.04.2011;  7810.000;
01.05.2011;  7900.000;
02.05.2011;  7900.000;
03.05.2011;  7840.000;
04.05.2011;  7840.000;
05.05.2011;  7780.000;
06.05.2011;  7780.000;
07.05.2011;  7990.000;
08.05.2011;  8410.000;
09.05.2011;  8530.000;
10.05.2011;  8680.000;
11.05.2011;  8710.000;
12.05.2011;  8750.000;
13.05.2011;  8650.000;
14.05.2011;  8650.000;
15.05.2011;  8650.000;
16.05.2011;  8650.000;
17.05.2011;  8750.000;
18.05.2011;  8840.000;
19.05.2011;  8900.000;
20.05.2011;  9060.000;
21.05.2011;  9160.000;
22.05.2011;  9450.000;
23.05.2011;  9650.000;
24.05.2011;  9820.000;
25.05.2011; 10000.000;
26.05.2011; 10100.000;
27.05.2011; 10100.000;
28.05.2011;  9920.000;
29.05.2011;  9750.000;
30.05.2011;  9690.000;
01.06.2011;  9650.000;
02.06.2011;  9550.000;
03.06.2011;  9420.000;
04.06.2011;  9420.000;
05.06.2011;  9350.000;
06.06.2011;  9120.000;
07.06.2011;  8970.000;
08.06.2011;  8900.000;
09.06.2011;  9090.000;
10.06.2011;  9690.000;
11.06.2011; 10700.000;
12.06.2011; 12600.000;
13.06.2011; 13800.000;
14.06.2011; 14600.000;
15.06.2011; 15600.000;
16.06.2011; 16400.000;
17.06.2011; 16800.000;
18.06.2011; 17000.000;
19.06.2011; 17200.000;
20.06.2011; 17400.000;
21.06.2011; 17800.000;
22.06.2011; 18100.000;
23.06.2011; 18000.000;
24.06.2011; 17700.000;
25.06.2011; 17200.000;
26.06.2011; 16900.000;
27.06.2011; 16700.000;
28.06.2011; 16500.000;
29.06.2011; 16300.000;
30.06.2011; 15800.000;
01.07.2011; 15000.000;
02.07.2011; 14300.000;
03.07.2011; 13400.000;
04.07.2011; 12900.000;
05.07.2011; 12600.000;
06.07.2011; 12300.000;
07.07.2011; 12300.000;
08.07.2011; 12400.000;
09.07.2011; 12400.000;
10.07.2011; 12400.000;
11.07.2011; 12400.000;
12.07.2011; 12500.000;
13.07.2011; 12800.000;
14.07.2011; 13200.000;
15.07.2011; 13600.000;
16.07.2011; 13900.000;
17.07.2011; 14100.000;
18.07.2011; 14000.000;
19.07.2011; 13700.000;
20.07.2011; 13400.000;
21.07.2011; 12800.000;
22.07.2011; 12200.000;
23.07.2011; 11500.000;
24.07.2011; 10700.000;
25.07.2011; 10300.000;
26.07.2011;  9920.000;
27.07.2011;  9350.000;
28.07.2011;  8840.000;
29.07.2011;  8470.000;
30.07.2011;  8230.000;
01.08.2011;  7750.000;
02.08.2011;  7490.000;
03.08.2011;  7320.000;
04.08.2011;  7230.000;
05.08.2011;  7320.000;
06.08.2011;  7260.000;
07.08.2011;  7200.000;
08.08.2011;  7230.000;
09.08.2011;  7550.000;
10.08.2011;  8080.000;
11.08.2011;  8680.000;
12.08.2011;  9090.000;
13.08.2011;  9650.000;
14.08.2011; 10800.000;
15.08.2011; 11400.000;
16.08.2011; 12600.000;
17.08.2011; 13600.000;
18.08.2011; 14300.000;
19.08.2011; 15000.000;
20.08.2011; 15400.000;
21.08.2011; 15700.000;
22.08.2011; 15900.000;
23.08.2011; 15900.000;
24.08.2011; 15700.000;
25.08.2011; 15500.000;
26.08.2011; 15100.000;
27.08.2011; 14600.000;
28.08.2011; 14000.000;
29.08.2011; 13400.000;
30.08.2011; 12800.000;
01.09.2011; 11600.000;
02.09.2011; 10900.000;
03.09.2011; 10400.000;
04.09.2011;  9990.000;
05.09.2011;  9590.000;
06.09.2011;  9550.000;
07.09.2011;  9520.000;
08.09.2011;  9520.000;
09.09.2011;  9520.000;
10.09.2011;  9520.000;
11.09.2011;  9650.000;
12.09.2011;  9820.000;
13.09.2011;  9990.000;
14.09.2011; 10200.000;
15.09.2011; 10500.000;
16.09.2011; 10600.000;
17.09.2011; 10400.000;
18.09.2011; 10200.000;
19.09.2011;  9720.000;
20.09.2011;  9350.000;
21.09.2011;  8900.000;
22.09.2011;  8530.000;
23.09.2011;  8200.000;
24.09.2011;  7870.000;
25.09.2011;  7490.000;
26.09.2011;  7230.000;
27.09.2011;  6970.000;
28.09.2011;  6750.000;
29.09.2011;  6670.000;
30.09.2011;  6640.000;
01.10.2011;  6450.000;
02.10.2011;  6370.000;
03.10.2011;  6310.000;
04.10.2011;  6260.000;
05.10.2011;  6150.000;
06.10.2011;  6050.000;
07.10.2011;  5890.000;
08.10.2011;  5770.000;
09.10.2011;  5700.000;
10.10.2011;  5700.000;
11.10.2011;  5630.000;
12.10.2011;  5540.000;
13.10.2011;  5420.000;
14.10.2011;  5310.000;
15.10.2011;  5130.000;
16.10.2011;  5090.000;
17.10.2011;  4960.000;
18.10.2011;  4870.000;
19.10.2011;  4800.000;
20.10.2011;  4740.000;
21.10.2011;  4740.000;
22.10.2011;  4720.000;
23.10.2011;  4700.000;
24.10.2011;  4640.000;
25.10.2011;  4620.000;
26.10.2011;  4620.000;
27.10.2011;  4550.000;
28.10.2011;  4530.000;
29.10.2011;  4480.000;
30.10.2011;  4480.000;
01.11.2011;  4430.000;
02.11.2011;  4410.000;
03.11.2011;  4390.000;
04.11.2011;  4390.000;
05.11.2011;  4410.000;
06.11.2011;  4440.000;
07.11.2011;  4490.000;
08.11.2011;  4550.000;
09.11.2011;  4530.000;
10.11.2011;  4530.000;
11.11.2011;  4510.000;
12.11.2011;  4510.000;
13.11.2011;  4530.000;
14.11.2011;  4300.000;
15.11.2011;  4030.000;
16.11.2011;  3610.000;
17.11.2011;  3400.000;
18.11.2011;  3240.000;
19.11.2011;  3030.000;
20.11.2011;  2870.000;
21.11.2011;  2580.000;
22.11.2011;  2200.000;
23.11.2011;  2110.000;
24.11.2011;  2060.000;
25.11.2011;  1820.000;
26.11.2011;  1670.000;
27.11.2011;  1660.000;
28.11.2011;  1660.000;
29.11.2011;  1650.000;
30.11.2011;  1650.000;
01.12.2011;  1640.000;
02.12.2011;  1630.000;
03.12.2011;  1630.000;
04.12.2011;  1620.000;
05.12.2011;  1620.000;
06.12.2011;  1610.000;
07.12.2011;  1600.000;
08.12.2011;  1600.000;
09.12.2011;  1590.000;
10.12.2011;  1580.000;
11.12.2011;  1580.000;
12.12.2011;  1570.000;
13.12.2011;  1570.000;
14.12.2011;  1560.000;
15.12.2011;  1620.000;
16.12.2011;  1680.000;
17.12.2011;  1730.000;
18.12.2011;  1790.000;
19.12.2011;  1850.000;
20.12.2011;  1910.000;
21.12.2011;  1960.000;
22.12.2011;  2020.000;
23.12.2011;  2080.000;
24.12.2011;  2140.000;
25.12.2011;  2190.000;
26.12.2011;  2250.000;
27.12.2011;  2310.000;
28.12.2011;  2290.000;
29.12.2011;  2270.000;
30.12.2011;  2250.000;
01.01.2012;  2200.000;
02.01.2012;  2180.000;
03.01.2012;  2160.000;
04.01.2012;  2140.000;
05.01.2012;  2120.000;
06.01.2012;  2100.000;
07.01.2012;  2080.000;
08.01.2012;  2050.000;
09.01.2012;  2030.000;
10.01.2012;  2010.000;
11.01.2012;  1990.000;
12.01.2012;  1970.000;
13.01.2012;  1960.000;
14.01.2012;  1950.000;
15.01.2012;  1940.000;
16.01.2012;  1930.000;
17.01.2012;  1920.000;
18.01.2012;  1910.000;
19.01.2012;  1900.000;
20.01.2012;  1880.000;
21.01.2012;  1870.000;
22.01.2012;  1860.000;
23.01.2012;  1850.000;
24.01.2012;  1840.000;
25.01.2012;  1830.000;
26.01.2012;  1820.000;
27.01.2012;  1820.000;
28.01.2012;  1820.000;
29.01.2012;  1820.000;
30.01.2012;  1820.000;
01.02.2012;  1820.000;
02.02.2012;  1820.000;
03.02.2012;  1820.000;
04.02.2012;  1820.000;
05.02.2012;  1820.000;
06.02.2012;  1820.000;
07.02.2012;  1820.000;
08.02.2012;  1820.000;
09.02.2012;  1820.000;
10.02.2012;  1820.000;
11.02.2012;  1820.000;
12.02.2012;  1810.000;
13.02.2012;  1810.000;
14.02.2012;  1810.000;
15.02.2012;  1810.000;
16.02.2012;  1810.000;
17.02.2012;  1810.000;
18.02.2012;  1810.000;
19.02.2012;  1810.000;
20.02.2012;  1810.000;
21.02.2012;  1810.000;
22.02.2012;  1810.000;
23.02.2012;  1810.000;
